folder,checknum,Test_Sensitivity,Test_NPV
00cbbd47,000004,0.0,0.7867647058823529
00cbbd47,000006,0.0,0.7573529411764706
00cbbd47,000001,1.0,
00cbbd47,000005,0.0,0.7977941176470589
00cbbd47,000008,1.0,
00cbbd47,000002,0.0,0.7757352941176471
34c17157,000008,1.0,
34c17157,000002,0.0,0.7757352941176471
34c17157,000005,0.0,0.7977941176470589
34c17157,000001,0.0,0.7647058823529411
34c17157,000006,1.0,1.0
34c17157,000004,0.0,0.7867647058823529
34c17157,000003,1.0,
34c17157,000009,0.0,0.7720588235294118
34c17157,000007,1.0,
34c17157,000000,1.0,
c8bda206,000003,0.47761194029850745,0.8108108108108109
c8bda206,000009,0.6612903225806451,0.7941176470588235
c8bda206,000004,0.6724137931034483,0.8256880733944955
c8bda206,000000,0.7962962962962963,0.8533333333333334
c8bda206,000007,0.43333333333333335,0.8045977011494253
c8bda206,000005,0.5818181818181818,0.8145161290322581
c8bda206,000008,0.5666666666666667,0.8395061728395061
c8bda206,000002,0.7377049180327869,0.8888888888888888
c8bda206,000006,0.6212121212121212,0.84375
c8bda206,000001,0.65625,0.8382352941176471
b7caa799,000005,0.0,0.7977941176470589
b7caa799,000008,1.0,
b7caa799,000002,1.0,
b7caa799,000006,0.0,0.7573529411764706
b7caa799,000001,1.0,
b7caa799,000003,1.0,
b7caa799,000009,1.0,
b7caa799,000004,0.0,0.7867647058823529
b7caa799,000000,1.0,
b7caa799,000007,1.0,
d7df6e97,000003,0.0,0.7536764705882353
d7df6e97,000009,1.0,
d7df6e97,000004,0.0,0.7867647058823529
d7df6e97,000000,0.0,0.8014705882352942
d7df6e97,000007,1.0,
d7df6e97,000005,0.0,0.7977941176470589
d7df6e97,000008,0.0,0.7794117647058824
d7df6e97,000002,1.0,
d7df6e97,000006,1.0,1.0
d7df6e97,000001,0.0,0.7647058823529411
88801053,000007,1.0,
88801053,000000,1.0,
88801053,000004,1.0,
88801053,000003,1.0,
88801053,000009,0.0,0.7720588235294118
88801053,000001,1.0,
88801053,000006,0.0,0.7573529411764706
88801053,000008,1.0,
88801053,000002,1.0,
88801053,000005,0.0,0.7977941176470589
77ade7c0,000003,0.7761194029850746,0.8598130841121495
77ade7c0,000009,0.532258064516129,0.8388888888888889
77ade7c0,000004,0.7931034482758621,0.8928571428571429
77ade7c0,000000,0.6111111111111112,0.851063829787234
77ade7c0,000007,0.7666666666666667,0.8923076923076924
77ade7c0,000005,0.4727272727272727,0.823170731707317
77ade7c0,000008,0.7,0.8646616541353384
77ade7c0,000002,0.7540983606557377,0.8986486486486487
77ade7c0,000006,0.7727272727272727,0.8863636363636364
77ade7c0,000001,0.84375,0.9107142857142857
72184d32,000005,0.0,0.7977941176470589
72184d32,000008,0.05,0.77734375
72184d32,000002,0.0,0.7757352941176471
72184d32,000006,0.0,0.7573529411764706
72184d32,000001,0.0,0.7647058823529411
72184d32,000003,0.0,0.7536764705882353
72184d32,000009,0.016129032258064516,0.774074074074074
72184d32,000004,1.0,
72184d32,000000,1.0,
72184d32,000007,0.0,0.7794117647058824
0d9bf902,000005,0.4,0.8092485549132948
0d9bf902,000002,0.0,0.7757352941176471
0d9bf902,000008,0.3333333333333333,0.7163120567375887
0d9bf902,000006,1.0,
0d9bf902,000001,0.765625,0.75
0d9bf902,000009,1.0,
0d9bf902,000003,0.3582089552238806,0.7470588235294118
0d9bf902,000004,0.1724137931034483,0.8032786885245902
0d9bf902,000000,1.0,
0d9bf902,000007,1.0,
09ea15da,000004,0.0,0.7867647058823529
09ea15da,000009,0.0,0.7720588235294118
09ea15da,000003,0.0,0.7536764705882353
09ea15da,000007,0.0,0.7794117647058824
09ea15da,000000,0.0,0.8014705882352942
09ea15da,000002,0.0,0.7757352941176471
09ea15da,000008,0.0,0.7794117647058824
09ea15da,000005,1.0,
09ea15da,000001,0.0,0.7647058823529411
09ea15da,000006,1.0,1.0
6e0e16b9,000007,0.016666666666666666,0.7790262172284644
6e0e16b9,000000,0.3888888888888889,0.8092485549132948
6e0e16b9,000004,0.13793103448275862,0.7816593886462883
6e0e16b9,000009,0.3709677419354839,0.7745664739884393
6e0e16b9,000003,0.1791044776119403,0.7522522522522522
6e0e16b9,000001,0.015625,0.7649253731343284
6e0e16b9,000006,0.5454545454545454,0.7457627118644068
6e0e16b9,000002,0.18032786885245902,0.7737556561085973
6e0e16b9,000008,0.55,0.8383233532934131
6e0e16b9,000005,0.01818181818181818,0.7890625
6166176d,000005,0.0,0.7977941176470589
6166176d,000008,0.0,0.7794117647058824
6166176d,000002,0.0,0.7757352941176471
6166176d,000006,0.0,0.7573529411764706
6166176d,000001,1.0,
6166176d,000003,1.0,
6166176d,000009,1.0,
6166176d,000004,0.0,0.7867647058823529
6166176d,000000,0.0,0.8014705882352942
6166176d,000007,1.0,
4d60dfe2,000004,0.0,0.7867647058823529
4d60dfe2,000009,0.0,0.7720588235294118
4d60dfe2,000003,0.0,0.7536764705882353
4d60dfe2,000007,0.0,0.7794117647058824
4d60dfe2,000000,0.0,0.8014705882352942
4d60dfe2,000002,0.0,0.7757352941176471
4d60dfe2,000008,0.0,0.7794117647058824
4d60dfe2,000005,0.0,0.7977941176470589
4d60dfe2,000001,0.0,0.7647058823529411
4d60dfe2,000006,0.0,0.7573529411764706
546f807c,000004,0.4482758620689655,0.8315789473684211
546f807c,000003,0.5671641791044776,0.7786259541984732
546f807c,000007,0.36666666666666664,0.7945945945945946
546f807c,000000,0.12962962962962962,0.8156862745098039
546f807c,000002,0.19672131147540983,0.772093023255814
546f807c,000005,0.21818181818181817,0.7912621359223301
546f807c,000001,0.609375,0.788135593220339
546f807c,000006,0.24242424242424243,0.7844827586206896
940e300e,000005,0.2909090909090909,0.8235294117647058
940e300e,000002,0.0,0.7757352941176471
940e300e,000008,0.0,0.7794117647058824
940e300e,000006,0.0,0.7573529411764706
940e300e,000001,1.0,
940e300e,000009,0.03225806451612903,0.7752808988764045
940e300e,000003,0.0,0.7536764705882353
940e300e,000004,0.017241379310344827,0.7896678966789668
940e300e,000000,0.0,0.8014705882352942
940e300e,000007,0.0,0.7794117647058824
a7a3d982,000003,0.3283582089552239,0.7935779816513762
a7a3d982,000009,0.3709677419354839,0.7936507936507936
a7a3d982,000004,0.3275862068965517,0.8151658767772512
a7a3d982,000000,0.25925925925925924,0.817351598173516
a7a3d982,000007,0.31666666666666665,0.8144796380090498
a7a3d982,000005,0.01818181818181818,0.7962264150943397
a7a3d982,000008,0.11666666666666667,0.7862903225806451
a7a3d982,000002,0.18032786885245902,0.7916666666666666
a7a3d982,000006,0.12121212121212122,0.768
a7a3d982,000001,0.375,0.7969543147208121
2208334a,000006,1.0,1.0
2208334a,000001,0.0,0.7647058823529411
2208334a,000005,0.0,0.7977941176470589
2208334a,000008,1.0,
2208334a,000002,0.0,0.7757352941176471
2208334a,000000,1.0,
2208334a,000007,1.0,
2208334a,000003,0.0,0.7536764705882353
2208334a,000009,0.0,0.7720588235294118
2208334a,000004,0.0,0.7867647058823529
1faedd25,000001,0.875,0.8333333333333334
1faedd25,000006,0.3333333333333333,0.7232704402515723
1faedd25,000008,0.0,0.7777777777777778
1faedd25,000002,0.4918032786885246,0.7280701754385965
1faedd25,000005,0.0,0.7955390334572491
1faedd25,000007,0.0,0.7794117647058824
1faedd25,000000,0.0,0.8014705882352942
1faedd25,000004,1.0,
1faedd25,000003,0.0,0.7527675276752768
1faedd25,000009,0.0,0.7720588235294118
0e8346d2,000007,1.0,
0e8346d2,000000,0.0,0.8014705882352942
0e8346d2,000004,1.0,
0e8346d2,000009,0.0,0.7720588235294118
0e8346d2,000003,0.0,0.7536764705882353
0e8346d2,000001,1.0,
0e8346d2,000006,1.0,
0e8346d2,000002,1.0,
0e8346d2,000008,0.0,0.7794117647058824
0e8346d2,000005,0.0,0.7977941176470589
34fbb046,000007,0.0,0.7794117647058824
34fbb046,000000,0.0,0.8014705882352942
34fbb046,000004,0.3448275862068966,0.7724550898203593
34fbb046,000009,1.0,
34fbb046,000003,1.0,
34fbb046,000001,0.90625,0.5714285714285714
34fbb046,000006,1.0,1.0
34fbb046,000002,0.8032786885245902,0.896551724137931
34fbb046,000008,1.0,1.0
34fbb046,000005,0.0,0.7977941176470589
d8b0cc4b,000005,1.0,
d8b0cc4b,000002,1.0,
d8b0cc4b,000008,0.0,0.7794117647058824
d8b0cc4b,000006,1.0,1.0
d8b0cc4b,000001,0.0,0.7647058823529411
d8b0cc4b,000009,1.0,
d8b0cc4b,000003,0.0,0.7536764705882353
d8b0cc4b,000004,1.0,
d8b0cc4b,000000,0.0,0.8014705882352942
d8b0cc4b,000007,0.0,0.7794117647058824
1903265b,000006,1.0,1.0
1903265b,000001,1.0,
1903265b,000005,1.0,
1903265b,000002,1.0,
1903265b,000008,0.0,0.7794117647058824
1903265b,000000,0.0,0.8014705882352942
1903265b,000007,1.0,
1903265b,000009,0.0,0.7720588235294118
1903265b,000003,0.0,0.7527675276752768
1903265b,000004,1.0,
bbca0bde,000000,0.16666666666666666,0.8026315789473685
bbca0bde,000007,0.08333333333333333,0.7916666666666666
bbca0bde,000003,0.1044776119402985,0.7692307692307693
bbca0bde,000009,0.06451612903225806,0.7716535433070866
bbca0bde,000004,0.3620689655172414,0.8177339901477833
bbca0bde,000006,0.24242424242424243,0.7816593886462883
bbca0bde,000001,0.1875,0.7815126050420168
bbca0bde,000005,0.12727272727272726,0.8024691358024691
bbca0bde,000008,0.21666666666666667,0.7991452991452992
bbca0bde,000002,0.39344262295081966,0.8294930875576036
56ce39ef,000000,0.7592592592592593,0.8976377952755905
56ce39ef,000007,0.8333333333333334,0.9122807017543859
56ce39ef,000003,0.6417910447761194,0.816793893129771
56ce39ef,000009,0.6290322580645161,0.8321167883211679
56ce39ef,000004,0.6724137931034483,0.8362068965517241
56ce39ef,000006,0.7121212121212122,0.8442622950819673
56ce39ef,000001,0.734375,0.8661417322834646
56ce39ef,000005,0.6181818181818182,0.8455882352941176
56ce39ef,000008,0.7833333333333333,0.8785046728971962
56ce39ef,000002,0.7540983606557377,0.8979591836734694
7e83bb67,000000,0.0,0.8014705882352942
7e83bb67,000007,1.0,
7e83bb67,000009,1.0,
7e83bb67,000003,0.0,0.7536764705882353
7e83bb67,000004,0.0,0.7867647058823529
7e83bb67,000006,1.0,1.0
7e83bb67,000001,0.0,0.7647058823529411
7e83bb67,000005,0.0,0.7977941176470589
7e83bb67,000002,0.0,0.7757352941176471
7e83bb67,000008,0.0,0.7794117647058824
9b2fdb68,000002,0.5409836065573771,0.8620689655172413
9b2fdb68,000008,0.4666666666666667,0.8446601941747572
9b2fdb68,000005,0.2,0.808695652173913
9b2fdb68,000001,0.453125,0.8379629629629629
9b2fdb68,000006,0.3939393939393939,0.8113207547169812
9b2fdb68,000004,0.25862068965517243,0.8027522935779816
9b2fdb68,000009,0.3870967741935484,0.8207547169811321
9b2fdb68,000003,0.3880597014925373,0.8110599078341014
9b2fdb68,000007,0.38333333333333336,0.8195121951219512
9b2fdb68,000000,0.3888888888888889,0.8428571428571429
31443cd0,000001,0.0,0.7647058823529411
31443cd0,000006,1.0,1.0
31443cd0,000002,0.0,0.7757352941176471
31443cd0,000008,0.0,0.7794117647058824
31443cd0,000005,0.0,0.7977941176470589
31443cd0,000007,1.0,
31443cd0,000000,0.0,0.8014705882352942
31443cd0,000004,0.0,0.7867647058823529
31443cd0,000009,1.0,
31443cd0,000003,0.0,0.7536764705882353
1352dfc6,000005,0.0,0.7977941176470589
1352dfc6,000008,0.0,0.7794117647058824
1352dfc6,000002,0.0,0.7757352941176471
1352dfc6,000006,0.0,0.7573529411764706
1352dfc6,000001,0.0,0.7647058823529411
1352dfc6,000003,0.0,0.7536764705882353
1352dfc6,000009,0.0,0.7720588235294118
1352dfc6,000004,0.0,0.7867647058823529
1352dfc6,000000,0.0,0.8014705882352942
1352dfc6,000007,0.0,0.7794117647058824
e18238aa,000006,1.0,1.0
e18238aa,000001,0.0,0.7647058823529411
e18238aa,000005,0.0,0.7977941176470589
e18238aa,000008,0.0,0.7794117647058824
e18238aa,000002,0.0,0.7757352941176471
e18238aa,000000,0.0,0.8014705882352942
e18238aa,000007,1.0,
e18238aa,000003,0.0,0.7536764705882353
e18238aa,000009,0.0,0.7720588235294118
e18238aa,000004,0.0,0.7867647058823529
c5bdd8bf,000007,0.0,0.7794117647058824
c5bdd8bf,000000,0.0,0.8014705882352942
c5bdd8bf,000004,0.0,0.7867647058823529
c5bdd8bf,000009,0.9838709677419355,0.6666666666666666
c5bdd8bf,000003,0.0,0.7536764705882353
c5bdd8bf,000001,1.0,
c5bdd8bf,000006,1.0,1.0
c5bdd8bf,000002,0.0,0.7757352941176471
c5bdd8bf,000008,1.0,
c5bdd8bf,000005,0.0,0.7977941176470589
b6621e9a,000009,1.0,
b6621e9a,000003,0.0,0.7536764705882353
b6621e9a,000004,1.0,
b6621e9a,000000,1.0,
b6621e9a,000007,0.0,0.7794117647058824
b6621e9a,000005,0.0,0.7977941176470589
b6621e9a,000002,0.0,0.7757352941176471
b6621e9a,000008,0.0,0.7785977859778598
b6621e9a,000006,1.0,1.0
b6621e9a,000001,1.0,
3dcdfdd3,000004,0.0,0.7867647058823529
3dcdfdd3,000003,1.0,
3dcdfdd3,000009,0.0,0.7720588235294118
3dcdfdd3,000007,0.0,0.7794117647058824
3dcdfdd3,000000,0.0,0.8014705882352942
3dcdfdd3,000008,1.0,
3dcdfdd3,000002,0.0,0.7757352941176471
3dcdfdd3,000005,0.0,0.7977941176470589
3dcdfdd3,000001,0.0,0.7647058823529411
3dcdfdd3,000006,0.0,0.7573529411764706
aaa50943,000008,0.0,0.7794117647058824
aaa50943,000002,1.0,
aaa50943,000005,0.0,0.7977941176470589
aaa50943,000001,1.0,
aaa50943,000006,1.0,
aaa50943,000004,1.0,
aaa50943,000003,1.0,
aaa50943,000009,0.0,0.7720588235294118
aaa50943,000007,1.0,
aaa50943,000000,0.0,0.8014705882352942
c5c021cc,000006,0.06060606060606061,0.7350427350427351
c5c021cc,000001,0.015625,0.7567567567567568
c5c021cc,000005,1.0,1.0
c5c021cc,000008,1.0,1.0
c5c021cc,000002,0.03278688524590164,0.756198347107438
c5c021cc,000000,0.037037037037037035,0.8066914498141264
c5c021cc,000007,0.016666666666666666,0.7739463601532567
c5c021cc,000003,0.40298507462686567,0.7037037037037037
c5c021cc,000009,0.0,0.7720588235294118
c5c021cc,000004,0.9137931034482759,0.8387096774193549
e1eb7a2a,000009,1.0,
e1eb7a2a,000003,1.0,
e1eb7a2a,000004,0.0,0.7867647058823529
e1eb7a2a,000000,0.0,0.8014705882352942
e1eb7a2a,000007,0.0,0.7794117647058824
e1eb7a2a,000005,0.0,0.7977941176470589
e1eb7a2a,000002,1.0,
e1eb7a2a,000008,1.0,
e1eb7a2a,000006,0.0,0.7573529411764706
e1eb7a2a,000001,1.0,
d492013e,000004,0.0,0.7867647058823529
d492013e,000003,1.0,
d492013e,000009,1.0,
d492013e,000007,0.0,0.7794117647058824
d492013e,000000,1.0,
d492013e,000008,0.0,0.7794117647058824
d492013e,000002,1.0,
d492013e,000005,0.0,0.7977941176470589
d492013e,000001,1.0,
d492013e,000006,1.0,1.0
03efd8f7,000005,0.0,0.7977941176470589
03efd8f7,000002,0.0,0.7757352941176471
03efd8f7,000008,0.8833333333333333,0.78125
03efd8f7,000006,1.0,1.0
03efd8f7,000001,0.0,0.7647058823529411
03efd8f7,000009,0.0,0.7720588235294118
03efd8f7,000003,0.0,0.7536764705882353
03efd8f7,000004,1.0,
03efd8f7,000000,1.0,
03efd8f7,000007,1.0,
390b5a72,000004,0.0,0.7867647058823529
390b5a72,000003,0.0,0.7536764705882353
390b5a72,000009,1.0,
390b5a72,000007,0.0,0.7794117647058824
390b5a72,000000,1.0,
390b5a72,000008,0.0,0.7794117647058824
390b5a72,000002,1.0,
390b5a72,000005,1.0,
390b5a72,000001,0.0,0.7647058823529411
390b5a72,000006,0.0,0.7573529411764706
99f33922,000005,0.0,0.7977941176470589
99f33922,000008,1.0,
99f33922,000002,0.0,0.7757352941176471
99f33922,000006,1.0,1.0
99f33922,000001,0.0,0.7647058823529411
99f33922,000003,1.0,
99f33922,000009,1.0,
99f33922,000004,1.0,
99f33922,000000,0.0,0.8014705882352942
99f33922,000007,1.0,
40ce2956,000000,1.0,
40ce2956,000007,1.0,
40ce2956,000003,1.0,
40ce2956,000009,0.0,0.7720588235294118
40ce2956,000004,1.0,
40ce2956,000006,0.0,0.7573529411764706
40ce2956,000001,0.921875,0.4444444444444444
40ce2956,000005,1.0,
40ce2956,000008,0.0,0.7794117647058824
40ce2956,000002,0.0,0.7757352941176471
a73786d4,000004,1.0,
a73786d4,000009,1.0,
a73786d4,000003,1.0,
a73786d4,000007,0.0,0.7794117647058824
a73786d4,000000,0.0,0.8014705882352942
a73786d4,000002,0.0,0.7757352941176471
a73786d4,000008,0.0,0.7794117647058824
a73786d4,000005,1.0,
a73786d4,000001,1.0,
a73786d4,000006,0.0,0.7573529411764706
62e1209c,000004,0.0,0.7867647058823529
62e1209c,000003,0.7014925373134329,0.7530864197530864
62e1209c,000009,0.9032258064516129,0.5384615384615384
62e1209c,000007,0.95,0.6666666666666666
62e1209c,000000,0.7962962962962963,0.828125
62e1209c,000008,0.95,0.8125
62e1209c,000002,0.6721311475409836,0.8165137614678899
62e1209c,000005,0.9818181818181818,0.5
62e1209c,000001,0.265625,0.7589743589743589
62e1209c,000006,0.9545454545454546,0.75
58bd8ecc,000006,0.0,0.7573529411764706
58bd8ecc,000001,0.984375,0.5
58bd8ecc,000005,1.0,
58bd8ecc,000002,0.01639344262295082,0.7752808988764045
58bd8ecc,000008,1.0,1.0
58bd8ecc,000000,0.0,0.8014705882352942
58bd8ecc,000007,1.0,
58bd8ecc,000009,1.0,
58bd8ecc,000003,0.0,0.7527675276752768
58bd8ecc,000004,1.0,
71fd3098,000002,1.0,
71fd3098,000008,1.0,
71fd3098,000005,1.0,
71fd3098,000001,1.0,
71fd3098,000006,1.0,1.0
71fd3098,000004,0.0,0.7867647058823529
71fd3098,000009,1.0,
71fd3098,000003,1.0,
71fd3098,000007,1.0,
71fd3098,000000,0.0,0.8014705882352942
ea399c74,000000,0.25925925925925924,0.8312236286919831
ea399c74,000007,0.21666666666666667,0.7901785714285714
ea399c74,000009,0.3387096774193548,0.8209606986899564
ea399c74,000003,0.29850746268656714,0.7974137931034483
ea399c74,000004,0.2413793103448276,0.8035714285714286
ea399c74,000006,0.4090909090909091,0.8202764976958525
ea399c74,000001,0.28125,0.8083333333333333
ea399c74,000005,0.23636363636363636,0.8235294117647058
ea399c74,000002,0.26229508196721313,0.8068669527896996
ea399c74,000008,0.26666666666666666,0.8158995815899581
b3711df5,000004,0.27586206896551724,0.7910447761194029
b3711df5,000009,0.25806451612903225,0.8
b3711df5,000003,0.0,0.7536764705882353
b3711df5,000007,0.35,0.7868852459016393
b3711df5,000000,0.09259259259259259,0.7850877192982456
b3711df5,000002,0.14754098360655737,0.7668161434977578
b3711df5,000008,0.11666666666666667,0.7623318385650224
b3711df5,000005,0.14545454545454545,0.793859649122807
b3711df5,000001,0.125,0.7617021276595745
b3711df5,000006,0.8939393939393939,0.8055555555555556
f46b1240,000006,0.0,0.7573529411764706
f46b1240,000001,0.421875,0.8
f46b1240,000005,0.12727272727272726,0.8016528925619835
f46b1240,000008,1.0,1.0
f46b1240,000002,0.3770491803278688,0.7816091954022989
f46b1240,000000,0.0,0.8007380073800738
f46b1240,000007,0.13333333333333333,0.7581395348837209
f46b1240,000003,0.0,0.7536764705882353
f46b1240,000009,0.6774193548387096,0.7849462365591398
f46b1240,000004,0.0,0.7843866171003717
78f71fc8,000001,0.015625,0.7666666666666667
78f71fc8,000006,0.0,0.7573529411764706
78f71fc8,000008,1.0,
78f71fc8,000002,0.14754098360655737,0.7699115044247787
78f71fc8,000005,1.0,
78f71fc8,000007,0.0,0.7794117647058824
78f71fc8,000000,0.0,0.8014705882352942
78f71fc8,000004,0.0,0.7867647058823529
78f71fc8,000003,0.0,0.7536764705882353
78f71fc8,000009,0.0,0.7720588235294118
2cfb34fc,000003,1.0,
2cfb34fc,000009,0.0,0.7720588235294118
2cfb34fc,000004,0.0,0.7867647058823529
2cfb34fc,000000,1.0,
2cfb34fc,000007,0.5166666666666667,0.6704545454545454
2cfb34fc,000005,0.0,0.7977941176470589
2cfb34fc,000008,1.0,
2cfb34fc,000002,0.0,0.7757352941176471
2cfb34fc,000006,0.0,0.7573529411764706
2cfb34fc,000001,0.0,0.7647058823529411
583065bc,000001,0.0,0.7647058823529411
583065bc,000006,1.0,1.0
583065bc,000008,0.0,0.7777777777777778
583065bc,000002,0.0,0.7757352941176471
583065bc,000005,0.0,0.7977941176470589
583065bc,000007,1.0,
583065bc,000000,0.0,0.8014705882352942
583065bc,000004,0.0,0.7867647058823529
583065bc,000003,0.0,0.7536764705882353
583065bc,000009,0.0,0.7720588235294118
cbe55310,000001,1.0,
cbe55310,000002,0.9836065573770492,0.8
cbe55310,000005,1.0,1.0
cbe55310,000000,0.48148148148148145,0.8453038674033149
cbe55310,000004,0.9482758620689655,0.926829268292683
cbe55310,000003,1.0,
1b7d4248,000005,0.0,0.7977941176470589
1b7d4248,000002,1.0,
1b7d4248,000008,1.0,
1b7d4248,000006,0.0,0.7573529411764706
1b7d4248,000001,1.0,
1b7d4248,000009,1.0,
1b7d4248,000003,1.0,
1b7d4248,000004,0.9655172413793104,0.6
1b7d4248,000000,0.0,0.8014705882352942
1b7d4248,000007,1.0,
aec1a0b4,000006,0.0,0.7573529411764706
aec1a0b4,000001,1.0,
aec1a0b4,000005,0.0,0.7977941176470589
aec1a0b4,000008,1.0,
aec1a0b4,000002,1.0,
aec1a0b4,000000,0.0,0.8014705882352942
aec1a0b4,000007,0.0,0.7794117647058824
aec1a0b4,000003,1.0,
aec1a0b4,000009,0.0,0.7720588235294118
aec1a0b4,000004,1.0,
2a8b3810,000001,0.578125,0.73
2a8b3810,000006,0.030303030303030304,0.762962962962963
2a8b3810,000008,0.31666666666666665,0.7807486631016043
2a8b3810,000002,0.3114754098360656,0.7878787878787878
2a8b3810,000005,0.2,0.7843137254901961
2a8b3810,000007,0.75,0.7169811320754716
2a8b3810,000000,0.05555555555555555,0.8089887640449438
2a8b3810,000004,0.017241379310344827,0.7888888888888889
2a8b3810,000003,0.0,0.7509293680297398
2a8b3810,000009,0.6129032258064516,0.7894736842105263
99fc7cc3,000002,0.0,0.7757352941176471
99fc7cc3,000008,0.0,0.7794117647058824
99fc7cc3,000005,0.0,0.7977941176470589
99fc7cc3,000001,0.0,0.7647058823529411
99fc7cc3,000006,0.0,0.7573529411764706
99fc7cc3,000004,0.0,0.7867647058823529
99fc7cc3,000009,0.0,0.7720588235294118
99fc7cc3,000003,0.0,0.7536764705882353
99fc7cc3,000007,0.0,0.7794117647058824
99fc7cc3,000000,0.0,0.8014705882352942
e312bc4d,000000,0.0,0.8014705882352942
e312bc4d,000007,1.0,
e312bc4d,000009,1.0,
e312bc4d,000003,0.0,0.7536764705882353
e312bc4d,000004,0.0,0.7867647058823529
e312bc4d,000006,1.0,1.0
e312bc4d,000001,0.015625,0.7649253731343284
e312bc4d,000005,1.0,
e312bc4d,000002,1.0,
e312bc4d,000008,0.0,0.7794117647058824
ebefc162,000007,1.0,
ebefc162,000000,0.018518518518518517,0.7961538461538461
ebefc162,000004,0.06896551724137931,0.7795918367346939
ebefc162,000009,0.3064516129032258,0.7860696517412935
ebefc162,000003,1.0,
ebefc162,000001,0.078125,0.7551867219917012
ebefc162,000006,1.0,
ebefc162,000002,0.6065573770491803,0.8344827586206897
ebefc162,000008,0.85,0.7352941176470589
ebefc162,000005,1.0,
09701a9a,000005,0.0,0.7977941176470589
09701a9a,000008,1.0,
09701a9a,000002,0.0,0.7757352941176471
09701a9a,000006,0.0,0.7573529411764706
09701a9a,000001,1.0,
09701a9a,000003,0.0,0.7536764705882353
09701a9a,000009,0.0,0.7720588235294118
09701a9a,000004,1.0,
09701a9a,000000,0.0,0.8014705882352942
09701a9a,000007,0.0,0.7794117647058824
a8fd6eca,000001,0.9375,0.6666666666666666
a8fd6eca,000006,0.3333333333333333,0.7810945273631841
a8fd6eca,000002,0.16393442622950818,0.7681818181818182
a8fd6eca,000008,0.6333333333333333,0.811965811965812
a8fd6eca,000005,1.0,1.0
a8fd6eca,000007,1.0,1.0
a8fd6eca,000000,0.0,0.8007380073800738
a8fd6eca,000004,0.8620689655172413,0.8490566037735849
a8fd6eca,000009,1.0,
a8fd6eca,000003,0.7910447761194029,0.7741935483870968
5344534c,000002,0.0,0.7757352941176471
5344534c,000008,0.0,0.7794117647058824
5344534c,000005,1.0,
5344534c,000001,1.0,
5344534c,000006,0.0,0.7573529411764706
5344534c,000004,0.0,0.7867647058823529
5344534c,000009,0.0,0.7720588235294118
5344534c,000003,1.0,
5344534c,000007,1.0,
5344534c,000000,0.0,0.8014705882352942
7d8f1554,000008,0.0,0.7794117647058824
7d8f1554,000002,1.0,
7d8f1554,000005,0.0,0.7977941176470589
7d8f1554,000001,1.0,
7d8f1554,000006,0.0,0.7573529411764706
7d8f1554,000004,1.0,
7d8f1554,000003,1.0,
7d8f1554,000009,0.0,0.7720588235294118
7d8f1554,000007,1.0,
7d8f1554,000000,0.0,0.8014705882352942
437038ee,000005,0.6909090909090909,0.8702290076335878
437038ee,000008,0.8,0.8983050847457628
437038ee,000002,0.7377049180327869,0.8805970149253731
437038ee,000006,0.6212121212121212,0.8299319727891157
437038ee,000001,0.78125,0.8738738738738738
437038ee,000003,0.6567164179104478,0.8321167883211679
437038ee,000009,0.6451612903225806,0.8253968253968254
437038ee,000004,0.7068965517241379,0.8454545454545455
437038ee,000000,0.8148148148148148,0.8780487804878049
437038ee,000007,0.9,0.9178082191780822
536adb2c,000004,0.0,0.7867647058823529
536adb2c,000003,0.0,0.7536764705882353
536adb2c,000009,0.0,0.7720588235294118
536adb2c,000007,0.0,0.7794117647058824
536adb2c,000000,0.0,0.8014705882352942
536adb2c,000008,0.0,0.7794117647058824
536adb2c,000002,0.0,0.7757352941176471
536adb2c,000005,0.0,0.7977941176470589
536adb2c,000001,0.0,0.7647058823529411
536adb2c,000006,0.0,0.7573529411764706
7ebd796e,000000,0.0,0.8014705882352942
7ebd796e,000003,0.0,0.7536764705882353
7ebd796e,000004,0.0,0.7867647058823529
7ebd796e,000001,1.0,
7ebd796e,000002,1.0,
f6ecc3f9,000004,0.9482758620689655,0.8421052631578947
f6ecc3f9,000009,0.8225806451612904,0.7105263157894737
f6ecc3f9,000003,0.04477611940298507,0.7575757575757576
f6ecc3f9,000007,0.15,0.7384615384615385
f6ecc3f9,000000,0.5925925925925926,0.7349397590361446
f6ecc3f9,000002,0.9672131147540983,0.8823529411764706
f6ecc3f9,000008,0.0,0.7727272727272727
f6ecc3f9,000005,0.7454545454545455,0.7941176470588235
f6ecc3f9,000001,0.671875,0.7375
f6ecc3f9,000006,0.696969696969697,0.7727272727272727
ef6e67b8,000000,0.0,0.8014705882352942
ef6e67b8,000007,0.0,0.7794117647058824
ef6e67b8,000003,0.0,0.7536764705882353
ef6e67b8,000009,0.0,0.7720588235294118
ef6e67b8,000004,0.0,0.7867647058823529
ef6e67b8,000006,0.0,0.7573529411764706
ef6e67b8,000001,0.0,0.7647058823529411
ef6e67b8,000005,0.0,0.7977941176470589
ef6e67b8,000008,0.0,0.7794117647058824
ef6e67b8,000002,0.0,0.7757352941176471
b8b59608,000006,0.0,0.7573529411764706
b8b59608,000001,0.0,0.7647058823529411
b8b59608,000005,0.0,0.7977941176470589
b8b59608,000002,0.0,0.7757352941176471
b8b59608,000008,0.0,0.7794117647058824
b8b59608,000000,0.0,0.8014705882352942
